state,district1,district2,district3,precinct,party,candidate,votes
WISCONSIN,3,3,3,CITY OF CHIPPEWA FALLS WARD 2,REPUBLICAN,DERRICK VAN ORDEN,528
WISCONSIN,3,3,3,CITY OF CHIPPEWA FALLS WARD 3,DEMOCRAT,RON KIND,659
WISCONSIN,3,3,3,CITY OF CHIPPEWA FALLS WARD 3,REPUBLICAN,DERRICK VAN ORDEN,535
WISCONSIN,3,3,3,CITY OF CHIPPEWA FALLS WARD 3A,DEMOCRAT,RON KIND,1
WISCONSIN,3,3,3,CITY OF CHIPPEWA FALLS WARD 3A,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF CHIPPEWA FALLS WARD 3B,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF CHIPPEWA FALLS WARD 3B,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF CHIPPEWA FALLS WARD 4,DEMOCRAT,RON KIND,501
WISCONSIN,3,3,3,CITY OF CHIPPEWA FALLS WARD 4,REPUBLICAN,DERRICK VAN ORDEN,331
WISCONSIN,3,3,3,CITY OF CHIPPEWA FALLS WARD 5,DEMOCRAT,RON KIND,586
WISCONSIN,3,3,3,CITY OF CHIPPEWA FALLS WARD 5,REPUBLICAN,DERRICK VAN ORDEN,448
WISCONSIN,3,3,3,CITY OF CHIPPEWA FALLS WARD 6,DEMOCRAT,RON KIND,484
WISCONSIN,3,3,3,CITY OF CHIPPEWA FALLS WARD 6,REPUBLICAN,DERRICK VAN ORDEN,434
WISCONSIN,3,3,3,CITY OF CHIPPEWA FALLS WARD 7,DEMOCRAT,RON KIND,518
WISCONSIN,3,3,3,CITY OF CHIPPEWA FALLS WARD 7,REPUBLICAN,DERRICK VAN ORDEN,485
WISCONSIN,3,3,3,CITY OF CHIPPEWA FALLS WARD 7A,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF CHIPPEWA FALLS WARD 7A,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF CUBA CITY WARDS 1-4,DEMOCRAT,RON KIND,539
WISCONSIN,3,3,3,CITY OF CUBA CITY WARDS 1-4,REPUBLICAN,DERRICK VAN ORDEN,433
WISCONSIN,3,3,3,CITY OF DURAND WARDS 1-3,DEMOCRAT,RON KIND,380
WISCONSIN,3,3,3,CITY OF DURAND WARDS 1-3,REPUBLICAN,DERRICK VAN ORDEN,584
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 1,DEMOCRAT,RON KIND,382
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 1,REPUBLICAN,DERRICK VAN ORDEN,152
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 10,DEMOCRAT,RON KIND,758
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 10,REPUBLICAN,DERRICK VAN ORDEN,485
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 11,DEMOCRAT,RON KIND,632
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 11,REPUBLICAN,DERRICK VAN ORDEN,505
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 12,DEMOCRAT,RON KIND,1037
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 12,REPUBLICAN,DERRICK VAN ORDEN,694
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 13,DEMOCRAT,RON KIND,237
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 13,REPUBLICAN,DERRICK VAN ORDEN,169
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 14,DEMOCRAT,RON KIND,867
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 14,REPUBLICAN,DERRICK VAN ORDEN,629
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 15,DEMOCRAT,RON KIND,784
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 15,REPUBLICAN,DERRICK VAN ORDEN,496
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 16,DEMOCRAT,RON KIND,585
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 16,REPUBLICAN,DERRICK VAN ORDEN,431
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 17,DEMOCRAT,RON KIND,875
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 17,REPUBLICAN,DERRICK VAN ORDEN,551
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 18,DEMOCRAT,RON KIND,302
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 18,REPUBLICAN,DERRICK VAN ORDEN,192
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 19,DEMOCRAT,RON KIND,288
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 19,REPUBLICAN,DERRICK VAN ORDEN,201
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 2,DEMOCRAT,RON KIND,456
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 2,REPUBLICAN,DERRICK VAN ORDEN,142
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 20,DEMOCRAT,RON KIND,352
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 20,REPUBLICAN,DERRICK VAN ORDEN,208
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 21,DEMOCRAT,RON KIND,657
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 21,REPUBLICAN,DERRICK VAN ORDEN,364
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 22,DEMOCRAT,RON KIND,304
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 22,REPUBLICAN,DERRICK VAN ORDEN,207
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 23,DEMOCRAT,RON KIND,981
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 23,REPUBLICAN,DERRICK VAN ORDEN,591
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 24,DEMOCRAT,RON KIND,12
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 24,REPUBLICAN,DERRICK VAN ORDEN,10
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 25,DEMOCRAT,RON KIND,893
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 25,REPUBLICAN,DERRICK VAN ORDEN,502
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 26,DEMOCRAT,RON KIND,316
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 26,REPUBLICAN,DERRICK VAN ORDEN,235
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 27,DEMOCRAT,RON KIND,109
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 27,REPUBLICAN,DERRICK VAN ORDEN,42
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 28,DEMOCRAT,RON KIND,250
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 28,REPUBLICAN,DERRICK VAN ORDEN,170
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 29,DEMOCRAT,RON KIND,872
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 29,REPUBLICAN,DERRICK VAN ORDEN,445
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 3,DEMOCRAT,RON KIND,1299
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 3,REPUBLICAN,DERRICK VAN ORDEN,344
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 30,DEMOCRAT,RON KIND,784
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 30,REPUBLICAN,DERRICK VAN ORDEN,370
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 31,DEMOCRAT,RON KIND,724
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 31,REPUBLICAN,DERRICK VAN ORDEN,238
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 32,DEMOCRAT,RON KIND,766
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 32,REPUBLICAN,DERRICK VAN ORDEN,287
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 33,DEMOCRAT,RON KIND,262
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 33,REPUBLICAN,DERRICK VAN ORDEN,171
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 34,DEMOCRAT,RON KIND,261
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 34,REPUBLICAN,DERRICK VAN ORDEN,161
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 35,DEMOCRAT,RON KIND,610
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 35,REPUBLICAN,DERRICK VAN ORDEN,349
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 36,DEMOCRAT,RON KIND,178
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 36,REPUBLICAN,DERRICK VAN ORDEN,148
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 37,DEMOCRAT,RON KIND,382
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 37,REPUBLICAN,DERRICK VAN ORDEN,289
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 38,DEMOCRAT,RON KIND,553
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 38,REPUBLICAN,DERRICK VAN ORDEN,384
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 39,DEMOCRAT,RON KIND,602
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 39,REPUBLICAN,DERRICK VAN ORDEN,354
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 4,DEMOCRAT,RON KIND,308
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 4,REPUBLICAN,DERRICK VAN ORDEN,250
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 40,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 40,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 41,DEMOCRAT,RON KIND,66
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 41,REPUBLICAN,DERRICK VAN ORDEN,53
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 42,DEMOCRAT,RON KIND,210
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 42,REPUBLICAN,DERRICK VAN ORDEN,153
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 43,DEMOCRAT,RON KIND,193
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 43,REPUBLICAN,DERRICK VAN ORDEN,109
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 44,DEMOCRAT,RON KIND,63
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 44,REPUBLICAN,DERRICK VAN ORDEN,27
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 45,DEMOCRAT,RON KIND,255
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 45,REPUBLICAN,DERRICK VAN ORDEN,173
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 46,DEMOCRAT,RON KIND,694
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 46,REPUBLICAN,DERRICK VAN ORDEN,296
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 47,DEMOCRAT,RON KIND,180
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 47,REPUBLICAN,DERRICK VAN ORDEN,150
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 48,DEMOCRAT,RON KIND,253
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 48,REPUBLICAN,DERRICK VAN ORDEN,174
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 49,DEMOCRAT,RON KIND,240
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 49,REPUBLICAN,DERRICK VAN ORDEN,164
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 5,DEMOCRAT,RON KIND,452
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 5,REPUBLICAN,DERRICK VAN ORDEN,213
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 50,DEMOCRAT,RON KIND,3
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 50,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 51,DEMOCRAT,RON KIND,1
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 51,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 52,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 52,REPUBLICAN,DERRICK VAN ORDEN,1
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 53,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 53,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 54,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 54,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 55,DEMOCRAT,RON KIND,4
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 55,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 56,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 56,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 57,DEMOCRAT,RON KIND,5
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 57,REPUBLICAN,DERRICK VAN ORDEN,2
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 58,DEMOCRAT,RON KIND,1
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 58,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 59,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 59,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 6,DEMOCRAT,RON KIND,535
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 6,REPUBLICAN,DERRICK VAN ORDEN,188
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 60,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 60,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 61,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 61,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 62,DEMOCRAT,RON KIND,1
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 62,REPUBLICAN,DERRICK VAN ORDEN,1
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 63,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 63,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 64,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 64,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 65,DEMOCRAT,RON KIND,24
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 65,REPUBLICAN,DERRICK VAN ORDEN,38
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 66,DEMOCRAT,RON KIND,2
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 66,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 67,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 67,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 68,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 68,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 69,DEMOCRAT,RON KIND,1
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 69,REPUBLICAN,DERRICK VAN ORDEN,2
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 7,DEMOCRAT,RON KIND,503
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 7,REPUBLICAN,DERRICK VAN ORDEN,295
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 70,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 70,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 71,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 71,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 72,DEMOCRAT,RON KIND,3
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 72,REPUBLICAN,DERRICK VAN ORDEN,5
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 73,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 73,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 74,DEMOCRAT,RON KIND,1
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 74,REPUBLICAN,DERRICK VAN ORDEN,1
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 75,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 75,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 76,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 76,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 77,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 77,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 78,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 78,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 79,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 79,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 8,DEMOCRAT,RON KIND,483
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 8,REPUBLICAN,DERRICK VAN ORDEN,330
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 80,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 80,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 81,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 81,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 9,DEMOCRAT,RON KIND,273
WISCONSIN,3,3,3,CITY OF EAU CLAIRE WARD 9,REPUBLICAN,DERRICK VAN ORDEN,128
WISCONSIN,3,3,3,CITY OF ELROY WARDS 1-7,DEMOCRAT,RON KIND,288
WISCONSIN,3,3,3,CITY OF ELROY WARDS 1-7,REPUBLICAN,DERRICK VAN ORDEN,297
WISCONSIN,3,3,3,CITY OF FENNIMORE WARDS 1-4,DEMOCRAT,RON KIND,584
WISCONSIN,3,3,3,CITY OF FENNIMORE WARDS 1-4,REPUBLICAN,DERRICK VAN ORDEN,638
WISCONSIN,3,3,3,CITY OF FOUNTAIN CITY WARDS 1-2,DEMOCRAT,RON KIND,258
WISCONSIN,3,3,3,CITY OF FOUNTAIN CITY WARDS 1-2,REPUBLICAN,DERRICK VAN ORDEN,195
WISCONSIN,3,3,3,CITY OF GALESVILLE WARDS 1-3,DEMOCRAT,RON KIND,447
WISCONSIN,3,3,3,CITY OF GALESVILLE WARDS 1-3,REPUBLICAN,DERRICK VAN ORDEN,430
WISCONSIN,3,3,3,CITY OF HILLSBORO WARDS 1-4,DEMOCRAT,RON KIND,329
WISCONSIN,3,3,3,CITY OF HILLSBORO WARDS 1-4,REPUBLICAN,DERRICK VAN ORDEN,346
WISCONSIN,3,3,3,CITY OF INDEPENDENCE WARDS 1-3,DEMOCRAT,RON KIND,232
WISCONSIN,3,3,3,CITY OF INDEPENDENCE WARDS 1-3,REPUBLICAN,DERRICK VAN ORDEN,274
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 1,DEMOCRAT,RON KIND,1051
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 1,REPUBLICAN,DERRICK VAN ORDEN,639
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 10,DEMOCRAT,RON KIND,217
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 10,REPUBLICAN,DERRICK VAN ORDEN,124
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 11,DEMOCRAT,RON KIND,195
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 11,REPUBLICAN,DERRICK VAN ORDEN,143
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 12,DEMOCRAT,RON KIND,335
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 12,REPUBLICAN,DERRICK VAN ORDEN,121
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 13,DEMOCRAT,RON KIND,310
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 13,REPUBLICAN,DERRICK VAN ORDEN,112
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 14,DEMOCRAT,RON KIND,496
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 14,REPUBLICAN,DERRICK VAN ORDEN,167
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 15,DEMOCRAT,RON KIND,321
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 15,REPUBLICAN,DERRICK VAN ORDEN,78
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 16,DEMOCRAT,RON KIND,761
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 16,REPUBLICAN,DERRICK VAN ORDEN,281
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 17,DEMOCRAT,RON KIND,267
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 17,REPUBLICAN,DERRICK VAN ORDEN,98
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 18,DEMOCRAT,RON KIND,359
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 18,REPUBLICAN,DERRICK VAN ORDEN,136
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 19,DEMOCRAT,RON KIND,319
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 19,REPUBLICAN,DERRICK VAN ORDEN,136
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 2,DEMOCRAT,RON KIND,307
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 2,REPUBLICAN,DERRICK VAN ORDEN,158
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 20,DEMOCRAT,RON KIND,602
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 20,REPUBLICAN,DERRICK VAN ORDEN,220
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 21,DEMOCRAT,RON KIND,1404
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 21,REPUBLICAN,DERRICK VAN ORDEN,578
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 22,DEMOCRAT,RON KIND,902
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 22,REPUBLICAN,DERRICK VAN ORDEN,376
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 23,DEMOCRAT,RON KIND,332
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 23,REPUBLICAN,DERRICK VAN ORDEN,160
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 24,DEMOCRAT,RON KIND,768
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 24,REPUBLICAN,DERRICK VAN ORDEN,374
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 25,DEMOCRAT,RON KIND,491
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 25,REPUBLICAN,DERRICK VAN ORDEN,280
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 26,DEMOCRAT,RON KIND,1091
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 26,REPUBLICAN,DERRICK VAN ORDEN,525
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 27,DEMOCRAT,RON KIND,582
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 27,REPUBLICAN,DERRICK VAN ORDEN,242
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 28,DEMOCRAT,RON KIND,419
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 28,REPUBLICAN,DERRICK VAN ORDEN,227
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 29,DEMOCRAT,RON KIND,1144
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 29,REPUBLICAN,DERRICK VAN ORDEN,607
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 3,DEMOCRAT,RON KIND,681
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 3,REPUBLICAN,DERRICK VAN ORDEN,348
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 30,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 30,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 31,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 31,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 32,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 32,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 33,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 33,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 34,DEMOCRAT,RON KIND,0
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 34,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 35,DEMOCRAT,RON KIND,1
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 35,REPUBLICAN,DERRICK VAN ORDEN,0
WISCONSIN,3,3,3,CITY OF LA CROSSE WARD 4,DEMOCRAT,RON KIND,322
