state,district,precinct,party,candidate,votes
FLORIDA,6,11,DEMOCRAT,CLINT CURTIS,1101
FLORIDA,6,11,REPUBLICAN,MICHAEL WALTZ,1359
FLORIDA,6,13,DEMOCRAT,CLINT CURTIS,1129
FLORIDA,6,13,REPUBLICAN,MICHAEL WALTZ,1459
FLORIDA,6,14,DEMOCRAT,CLINT CURTIS,1608
FLORIDA,6,14,REPUBLICAN,MICHAEL WALTZ,2303
FLORIDA,6,15,DEMOCRAT,CLINT CURTIS,1145
FLORIDA,6,15,REPUBLICAN,MICHAEL WALTZ,1409
FLORIDA,6,16,DEMOCRAT,CLINT CURTIS,837
FLORIDA,6,16,REPUBLICAN,MICHAEL WALTZ,1170
FLORIDA,6,17,DEMOCRAT,CLINT CURTIS,600
FLORIDA,6,17,REPUBLICAN,MICHAEL WALTZ,802
FLORIDA,6,18,DEMOCRAT,CLINT CURTIS,1636
FLORIDA,6,18,REPUBLICAN,MICHAEL WALTZ,2013
FLORIDA,6,19,DEMOCRAT,CLINT CURTIS,1539
FLORIDA,6,19,REPUBLICAN,MICHAEL WALTZ,1951
FLORIDA,6,1_PRECINCT 1,DEMOCRAT,CLINT CURTIS,219
FLORIDA,6,1_PRECINCT 1,REPUBLICAN,MICHAEL WALTZ,780
FLORIDA,6,20,DEMOCRAT,CLINT CURTIS,1461
FLORIDA,6,20,REPUBLICAN,MICHAEL WALTZ,2012
FLORIDA,6,201,DEMOCRAT,CLINT CURTIS,1285
FLORIDA,6,201,REPUBLICAN,MICHAEL WALTZ,2647
FLORIDA,6,202,DEMOCRAT,CLINT CURTIS,1042
FLORIDA,6,202,REPUBLICAN,MICHAEL WALTZ,2007
FLORIDA,6,203,DEMOCRAT,CLINT CURTIS,111
FLORIDA,6,203,REPUBLICAN,MICHAEL WALTZ,377
FLORIDA,6,204,DEMOCRAT,CLINT CURTIS,190
FLORIDA,6,204,REPUBLICAN,MICHAEL WALTZ,423
FLORIDA,6,205,DEMOCRAT,CLINT CURTIS,503
FLORIDA,6,205,REPUBLICAN,MICHAEL WALTZ,1039
FLORIDA,6,206,DEMOCRAT,CLINT CURTIS,804
FLORIDA,6,206,REPUBLICAN,MICHAEL WALTZ,1324
FLORIDA,6,207,DEMOCRAT,CLINT CURTIS,671
FLORIDA,6,207,REPUBLICAN,MICHAEL WALTZ,1464
FLORIDA,6,208,DEMOCRAT,CLINT CURTIS,1318
FLORIDA,6,208,REPUBLICAN,MICHAEL WALTZ,2467
FLORIDA,6,208_PCT 208,DEMOCRAT,CLINT CURTIS,121
FLORIDA,6,208_PCT 208,REPUBLICAN,MICHAEL WALTZ,61
FLORIDA,6,209_PCT 209,DEMOCRAT,CLINT CURTIS,710
FLORIDA,6,209_PCT 209,REPUBLICAN,MICHAEL WALTZ,1782
FLORIDA,6,21,DEMOCRAT,CLINT CURTIS,1092
FLORIDA,6,21,REPUBLICAN,MICHAEL WALTZ,1655
FLORIDA,6,212,DEMOCRAT,CLINT CURTIS,1383
FLORIDA,6,212,REPUBLICAN,MICHAEL WALTZ,1466
FLORIDA,6,215,DEMOCRAT,CLINT CURTIS,2051
FLORIDA,6,215,REPUBLICAN,MICHAEL WALTZ,2968
FLORIDA,6,216,DEMOCRAT,CLINT CURTIS,2231
FLORIDA,6,216,REPUBLICAN,MICHAEL WALTZ,2315
FLORIDA,6,217,DEMOCRAT,CLINT CURTIS,1524
FLORIDA,6,217,REPUBLICAN,MICHAEL WALTZ,737
FLORIDA,6,218,DEMOCRAT,CLINT CURTIS,1816
FLORIDA,6,218,REPUBLICAN,MICHAEL WALTZ,1826
FLORIDA,6,220,DEMOCRAT,CLINT CURTIS,341
FLORIDA,6,220,REPUBLICAN,MICHAEL WALTZ,45
FLORIDA,6,222,DEMOCRAT,CLINT CURTIS,761
FLORIDA,6,222,REPUBLICAN,MICHAEL WALTZ,1507
FLORIDA,6,223,DEMOCRAT,CLINT CURTIS,97
FLORIDA,6,223,REPUBLICAN,MICHAEL WALTZ,180
FLORIDA,6,224,DEMOCRAT,CLINT CURTIS,1070
FLORIDA,6,224,REPUBLICAN,MICHAEL WALTZ,1756
FLORIDA,6,23,DEMOCRAT,CLINT CURTIS,1437
FLORIDA,6,23,REPUBLICAN,MICHAEL WALTZ,2504
FLORIDA,6,24,DEMOCRAT,CLINT CURTIS,1079
FLORIDA,6,24,REPUBLICAN,MICHAEL WALTZ,1915
FLORIDA,6,27,DEMOCRAT,CLINT CURTIS,1699
FLORIDA,6,27,REPUBLICAN,MICHAEL WALTZ,3007
FLORIDA,6,29,DEMOCRAT,CLINT CURTIS,1440
FLORIDA,6,29,REPUBLICAN,MICHAEL WALTZ,3199
FLORIDA,6,2_PRECINCT 2,DEMOCRAT,CLINT CURTIS,216
FLORIDA,6,2_PRECINCT 2,REPUBLICAN,MICHAEL WALTZ,813
FLORIDA,6,301,DEMOCRAT,CLINT CURTIS,1126
FLORIDA,6,301,REPUBLICAN,MICHAEL WALTZ,2174
FLORIDA,6,302_PCT 302,DEMOCRAT,CLINT CURTIS,876
FLORIDA,6,302_PCT 302,REPUBLICAN,MICHAEL WALTZ,1848
FLORIDA,6,303,DEMOCRAT,CLINT CURTIS,982
FLORIDA,6,303,REPUBLICAN,MICHAEL WALTZ,1597
FLORIDA,6,304,DEMOCRAT,CLINT CURTIS,1100
FLORIDA,6,304,REPUBLICAN,MICHAEL WALTZ,1955
FLORIDA,6,304_PCT 304,DEMOCRAT,CLINT CURTIS,56
FLORIDA,6,304_PCT 304,REPUBLICAN,MICHAEL WALTZ,115
FLORIDA,6,305,DEMOCRAT,CLINT CURTIS,1371
FLORIDA,6,305,REPUBLICAN,MICHAEL WALTZ,2599
FLORIDA,6,305_PCT 305,DEMOCRAT,CLINT CURTIS,1899
FLORIDA,6,305_PCT 305,REPUBLICAN,MICHAEL WALTZ,3202
FLORIDA,6,306,DEMOCRAT,CLINT CURTIS,1262
FLORIDA,6,306,REPUBLICAN,MICHAEL WALTZ,2482
FLORIDA,6,306_PCT 306,DEMOCRAT,CLINT CURTIS,650
FLORIDA,6,306_PCT 306,REPUBLICAN,MICHAEL WALTZ,1437
FLORIDA,6,307,DEMOCRAT,CLINT CURTIS,880
FLORIDA,6,307,REPUBLICAN,MICHAEL WALTZ,1592
FLORIDA,6,307_PCT 307,DEMOCRAT,CLINT CURTIS,1423
FLORIDA,6,307_PCT 307,REPUBLICAN,MICHAEL WALTZ,2911
FLORIDA,6,308,DEMOCRAT,CLINT CURTIS,786
FLORIDA,6,308,REPUBLICAN,MICHAEL WALTZ,1283
FLORIDA,6,308_PCT 308,DEMOCRAT,CLINT CURTIS,263
FLORIDA,6,308_PCT 308,REPUBLICAN,MICHAEL WALTZ,495
FLORIDA,6,309,DEMOCRAT,CLINT CURTIS,1655
FLORIDA,6,309,REPUBLICAN,MICHAEL WALTZ,1943
FLORIDA,6,309_PCT 309,DEMOCRAT,CLINT CURTIS,1719
FLORIDA,6,309_PCT 309,REPUBLICAN,MICHAEL WALTZ,3000
FLORIDA,6,31,DEMOCRAT,CLINT CURTIS,892
FLORIDA,6,31,REPUBLICAN,MICHAEL WALTZ,1688
FLORIDA,6,31_PRECINCT 31,DEMOCRAT,CLINT CURTIS,667
FLORIDA,6,31_PRECINCT 31,REPUBLICAN,MICHAEL WALTZ,887
FLORIDA,6,32_PRECINCT 32,DEMOCRAT,CLINT CURTIS,1169
FLORIDA,6,32_PRECINCT 32,REPUBLICAN,MICHAEL WALTZ,2365
FLORIDA,6,33,DEMOCRAT,CLINT CURTIS,1040
FLORIDA,6,33,REPUBLICAN,MICHAEL WALTZ,2232
FLORIDA,6,33_PRECINCT 33,DEMOCRAT,CLINT CURTIS,299
FLORIDA,6,33_PRECINCT 33,REPUBLICAN,MICHAEL WALTZ,872
FLORIDA,6,35,DEMOCRAT,CLINT CURTIS,638
FLORIDA,6,35,REPUBLICAN,MICHAEL WALTZ,1055
FLORIDA,6,35_PRECINCT 35,DEMOCRAT,CLINT CURTIS,904
FLORIDA,6,35_PRECINCT 35,REPUBLICAN,MICHAEL WALTZ,1307
FLORIDA,6,37,DEMOCRAT,CLINT CURTIS,814
FLORIDA,6,37,REPUBLICAN,MICHAEL WALTZ,1685
FLORIDA,6,3_PRECINCT 3,DEMOCRAT,CLINT CURTIS,259
FLORIDA,6,3_PRECINCT 3,REPUBLICAN,MICHAEL WALTZ,974
FLORIDA,6,401,DEMOCRAT,CLINT CURTIS,1857
FLORIDA,6,401,REPUBLICAN,MICHAEL WALTZ,1982
FLORIDA,6,403,DEMOCRAT,CLINT CURTIS,1385
FLORIDA,6,403,REPUBLICAN,MICHAEL WALTZ,1352
FLORIDA,6,404,DEMOCRAT,CLINT CURTIS,261
FLORIDA,6,404,REPUBLICAN,MICHAEL WALTZ,1057
FLORIDA,6,405,DEMOCRAT,CLINT CURTIS,1008
FLORIDA,6,405,REPUBLICAN,MICHAEL WALTZ,956
FLORIDA,6,406,DEMOCRAT,CLINT CURTIS,2150
FLORIDA,6,406,REPUBLICAN,MICHAEL WALTZ,2135
FLORIDA,6,407,DEMOCRAT,CLINT CURTIS,1357
FLORIDA,6,407,REPUBLICAN,MICHAEL WALTZ,1239
FLORIDA,6,410,DEMOCRAT,CLINT CURTIS,1343
FLORIDA,6,410,REPUBLICAN,MICHAEL WALTZ,1289
FLORIDA,6,411,DEMOCRAT,CLINT CURTIS,1204
FLORIDA,6,411,REPUBLICAN,MICHAEL WALTZ,1425
FLORIDA,6,412,DEMOCRAT,CLINT CURTIS,362
FLORIDA,6,412,REPUBLICAN,MICHAEL WALTZ,1215
FLORIDA,6,413,DEMOCRAT,CLINT CURTIS,1038
FLORIDA,6,413,REPUBLICAN,MICHAEL WALTZ,1053
FLORIDA,6,414,DEMOCRAT,CLINT CURTIS,1160
FLORIDA,6,414,REPUBLICAN,MICHAEL WALTZ,1144
FLORIDA,6,415,DEMOCRAT,CLINT CURTIS,1348
FLORIDA,6,415,REPUBLICAN,MICHAEL WALTZ,1281
FLORIDA,6,416,DEMOCRAT,CLINT CURTIS,1978
FLORIDA,6,416,REPUBLICAN,MICHAEL WALTZ,1684
FLORIDA,6,417,DEMOCRAT,CLINT CURTIS,694
FLORIDA,6,417,REPUBLICAN,MICHAEL WALTZ,671
FLORIDA,6,419,DEMOCRAT,CLINT CURTIS,641
FLORIDA,6,419,REPUBLICAN,MICHAEL WALTZ,584
FLORIDA,6,420,DEMOCRAT,CLINT CURTIS,1309
FLORIDA,6,420,REPUBLICAN,MICHAEL WALTZ,1588
FLORIDA,6,421,DEMOCRAT,CLINT CURTIS,725
FLORIDA,6,421,REPUBLICAN,MICHAEL WALTZ,1403
FLORIDA,6,422,DEMOCRAT,CLINT CURTIS,1102
FLORIDA,6,422,REPUBLICAN,MICHAEL WALTZ,1060
FLORIDA,6,423,DEMOCRAT,CLINT CURTIS,950
FLORIDA,6,423,REPUBLICAN,MICHAEL WALTZ,1011
FLORIDA,6,427,DEMOCRAT,CLINT CURTIS,1131
FLORIDA,6,427,REPUBLICAN,MICHAEL WALTZ,1195
FLORIDA,6,429,DEMOCRAT,CLINT CURTIS,654
FLORIDA,6,429,REPUBLICAN,MICHAEL WALTZ,580
FLORIDA,6,43_PRECINCT 43,DEMOCRAT,CLINT CURTIS,1372
FLORIDA,6,43_PRECINCT 43,REPUBLICAN,MICHAEL WALTZ,1641
FLORIDA,6,44_PRECINCT 44,DEMOCRAT,CLINT CURTIS,674
FLORIDA,6,44_PRECINCT 44,REPUBLICAN,MICHAEL WALTZ,733
FLORIDA,6,4_PRECINCT 4,DEMOCRAT,CLINT CURTIS,426
FLORIDA,6,4_PRECINCT 4,REPUBLICAN,MICHAEL WALTZ,1445
FLORIDA,6,501,DEMOCRAT,CLINT CURTIS,782
FLORIDA,6,501,REPUBLICAN,MICHAEL WALTZ,1744
FLORIDA,6,502,DEMOCRAT,CLINT CURTIS,1596
FLORIDA,6,502,REPUBLICAN,MICHAEL WALTZ,2593
FLORIDA,6,503,DEMOCRAT,CLINT CURTIS,378
FLORIDA,6,503,REPUBLICAN,MICHAEL WALTZ,723
FLORIDA,6,504,DEMOCRAT,CLINT CURTIS,760
FLORIDA,6,504,REPUBLICAN,MICHAEL WALTZ,1163
FLORIDA,6,506,DEMOCRAT,CLINT CURTIS,931
FLORIDA,6,506,REPUBLICAN,MICHAEL WALTZ,1428
FLORIDA,6,508,DEMOCRAT,CLINT CURTIS,695
FLORIDA,6,508,REPUBLICAN,MICHAEL WALTZ,1369
FLORIDA,6,509,DEMOCRAT,CLINT CURTIS,257
FLORIDA,6,509,REPUBLICAN,MICHAEL WALTZ,721
FLORIDA,6,510,DEMOCRAT,CLINT CURTIS,1287
FLORIDA,6,510,REPUBLICAN,MICHAEL WALTZ,2453
FLORIDA,6,511,DEMOCRAT,CLINT CURTIS,205
FLORIDA,6,511,REPUBLICAN,MICHAEL WALTZ,641
FLORIDA,6,512,DEMOCRAT,CLINT CURTIS,1397
FLORIDA,6,512,REPUBLICAN,MICHAEL WALTZ,2183
FLORIDA,6,515,DEMOCRAT,CLINT CURTIS,1115
FLORIDA,6,515,REPUBLICAN,MICHAEL WALTZ,1295
FLORIDA,6,516,DEMOCRAT,CLINT CURTIS,751
FLORIDA,6,516,REPUBLICAN,MICHAEL WALTZ,1348
FLORIDA,6,517,DEMOCRAT,CLINT CURTIS,737
FLORIDA,6,517,REPUBLICAN,MICHAEL WALTZ,1173
FLORIDA,6,519,DEMOCRAT,CLINT CURTIS,551
FLORIDA,6,519,REPUBLICAN,MICHAEL WALTZ,617
FLORIDA,6,521,DEMOCRAT,CLINT CURTIS,1294
FLORIDA,6,521,REPUBLICAN,MICHAEL WALTZ,2123
FLORIDA,6,522,DEMOCRAT,CLINT CURTIS,1212
FLORIDA,6,522,REPUBLICAN,MICHAEL WALTZ,1900
FLORIDA,6,523,DEMOCRAT,CLINT CURTIS,753
FLORIDA,6,523,REPUBLICAN,MICHAEL WALTZ,1142
FLORIDA,6,526,DEMOCRAT,CLINT CURTIS,664
FLORIDA,6,526,REPUBLICAN,MICHAEL WALTZ,731
FLORIDA,6,527,DEMOCRAT,CLINT CURTIS,579
FLORIDA,6,527,REPUBLICAN,MICHAEL WALTZ,783
FLORIDA,6,528,DEMOCRAT,CLINT CURTIS,670
FLORIDA,6,528,REPUBLICAN,MICHAEL WALTZ,711
FLORIDA,6,529,DEMOCRAT,CLINT CURTIS,674
FLORIDA,6,529,REPUBLICAN,MICHAEL WALTZ,829
FLORIDA,6,530,DEMOCRAT,CLINT CURTIS,750
FLORIDA,6,530,REPUBLICAN,MICHAEL WALTZ,793
FLORIDA,6,532,DEMOCRAT,CLINT CURTIS,736
FLORIDA,6,532,REPUBLICAN,MICHAEL WALTZ,1677
FLORIDA,6,54_PRECINCT 54,DEMOCRAT,CLINT CURTIS,227
FLORIDA,6,54_PRECINCT 54,REPUBLICAN,MICHAEL WALTZ,759
FLORIDA,6,57_PRECINCT 57.MD,DEMOCRAT,CLINT CURTIS,463
FLORIDA,6,57_PRECINCT 57.MD,REPUBLICAN,MICHAEL WALTZ,90
FLORIDA,6,58_PRECINCT 58,DEMOCRAT,CLINT CURTIS,1345
FLORIDA,6,58_PRECINCT 58,REPUBLICAN,MICHAEL WALTZ,1683
FLORIDA,6,5_PRECINCT 5,DEMOCRAT,CLINT CURTIS,484
FLORIDA,6,5_PRECINCT 5,REPUBLICAN,MICHAEL WALTZ,1313
FLORIDA,6,602,DEMOCRAT,CLINT CURTIS,2172
FLORIDA,6,602,REPUBLICAN,MICHAEL WALTZ,3317
FLORIDA,6,603,DEMOCRAT,CLINT CURTIS,2012
FLORIDA,6,603,REPUBLICAN,MICHAEL WALTZ,799
FLORIDA,6,607,DEMOCRAT,CLINT CURTIS,1340
FLORIDA,6,607,REPUBLICAN,MICHAEL WALTZ,2022
FLORIDA,6,614,DEMOCRAT,CLINT CURTIS,2219
FLORIDA,6,614,REPUBLICAN,MICHAEL WALTZ,561
FLORIDA,6,619,DEMOCRAT,CLINT CURTIS,1086
FLORIDA,6,619,REPUBLICAN,MICHAEL WALTZ,283
FLORIDA,6,620,DEMOCRAT,CLINT CURTIS,884
FLORIDA,6,620,REPUBLICAN,MICHAEL WALTZ,42
FLORIDA,6,621,DEMOCRAT,CLINT CURTIS,991
FLORIDA,6,621,REPUBLICAN,MICHAEL WALTZ,176
FLORIDA,6,622,DEMOCRAT,CLINT CURTIS,229
FLORIDA,6,622,REPUBLICAN,MICHAEL WALTZ,214
FLORIDA,6,623,DEMOCRAT,CLINT CURTIS,746
FLORIDA,6,623,REPUBLICAN,MICHAEL WALTZ,998
FLORIDA,6,625,DEMOCRAT,CLINT CURTIS,493
FLORIDA,6,625,REPUBLICAN,MICHAEL WALTZ,876
FLORIDA,6,626,DEMOCRAT,CLINT CURTIS,513
FLORIDA,6,626,REPUBLICAN,MICHAEL WALTZ,557
FLORIDA,6,628,DEMOCRAT,CLINT CURTIS,1912
FLORIDA,6,628,REPUBLICAN,MICHAEL WALTZ,562
FLORIDA,6,62_PRECINCT 62,DEMOCRAT,CLINT CURTIS,966
FLORIDA,6,62_PRECINCT 62,REPUBLICAN,MICHAEL WALTZ,3313
FLORIDA,6,633,DEMOCRAT,CLINT CURTIS,1684
FLORIDA,6,633,REPUBLICAN,MICHAEL WALTZ,1304
FLORIDA,6,638,DEMOCRAT,CLINT CURTIS,723
FLORIDA,6,638,REPUBLICAN,MICHAEL WALTZ,1194
FLORIDA,6,641,DEMOCRAT,CLINT CURTIS,1638
FLORIDA,6,641,REPUBLICAN,MICHAEL WALTZ,2140
FLORIDA,6,6_PRECINCT 6,DEMOCRAT,CLINT CURTIS,1513
FLORIDA,6,6_PRECINCT 6,REPUBLICAN,MICHAEL WALTZ,1953
FLORIDA,6,701,DEMOCRAT,CLINT CURTIS,1392
FLORIDA,6,701,REPUBLICAN,MICHAEL WALTZ,2131
FLORIDA,6,703,DEMOCRAT,CLINT CURTIS,1251
FLORIDA,6,703,REPUBLICAN,MICHAEL WALTZ,1739
FLORIDA,6,705,DEMOCRAT,CLINT CURTIS,399
FLORIDA,6,705,REPUBLICAN,MICHAEL WALTZ,791
FLORIDA,6,706,DEMOCRAT,CLINT CURTIS,1208
FLORIDA,6,706,REPUBLICAN,MICHAEL WALTZ,2551
FLORIDA,6,709,DEMOCRAT,CLINT CURTIS,974
FLORIDA,6,709,REPUBLICAN,MICHAEL WALTZ,1664
FLORIDA,6,711,DEMOCRAT,CLINT CURTIS,1364
FLORIDA,6,711,REPUBLICAN,MICHAEL WALTZ,2109
FLORIDA,6,712,DEMOCRAT,CLINT CURTIS,657
FLORIDA,6,712,REPUBLICAN,MICHAEL WALTZ,995
FLORIDA,6,714,DEMOCRAT,CLINT CURTIS,1222
FLORIDA,6,714,REPUBLICAN,MICHAEL WALTZ,1702
FLORIDA,6,716,DEMOCRAT,CLINT CURTIS,556
FLORIDA,6,716,REPUBLICAN,MICHAEL WALTZ,1751
FLORIDA,6,717,DEMOCRAT,CLINT CURTIS,639
FLORIDA,6,717,REPUBLICAN,MICHAEL WALTZ,999
FLORIDA,6,718,DEMOCRAT,CLINT CURTIS,1131
FLORIDA,6,718,REPUBLICAN,MICHAEL WALTZ,1860
FLORIDA,6,719,DEMOCRAT,CLINT CURTIS,593
FLORIDA,6,719,REPUBLICAN,MICHAEL WALTZ,1048
FLORIDA,6,720,DEMOCRAT,CLINT CURTIS,271
FLORIDA,6,720,REPUBLICAN,MICHAEL WALTZ,475
FLORIDA,6,722,DEMOCRAT,CLINT CURTIS,728
FLORIDA,6,722,REPUBLICAN,MICHAEL WALTZ,1303
FLORIDA,6,725,DEMOCRAT,CLINT CURTIS,720
FLORIDA,6,725,REPUBLICAN,MICHAEL WALTZ,1171
FLORIDA,6,726,DEMOCRAT,CLINT CURTIS,832
FLORIDA,6,726,REPUBLICAN,MICHAEL WALTZ,1992
FLORIDA,6,728,DEMOCRAT,CLINT CURTIS,1188
FLORIDA,6,728,REPUBLICAN,MICHAEL WALTZ,2190
FLORIDA,6,729,DEMOCRAT,CLINT CURTIS,1442
FLORIDA,6,729,REPUBLICAN,MICHAEL WALTZ,2744
FLORIDA,6,732,DEMOCRAT,CLINT CURTIS,1599
FLORIDA,6,732,REPUBLICAN,MICHAEL WALTZ,2899
FLORIDA,6,733,DEMOCRAT,CLINT CURTIS,769
FLORIDA,6,733,REPUBLICAN,MICHAEL WALTZ,1371
FLORIDA,6,76_PRECINCT 76,DEMOCRAT,CLINT CURTIS,121
FLORIDA,6,76_PRECINCT 76,REPUBLICAN,MICHAEL WALTZ,236
FLORIDA,6,7_PRECINCT 7,DEMOCRAT,CLINT CURTIS,426
FLORIDA,6,7_PRECINCT 7,REPUBLICAN,MICHAEL WALTZ,691
FLORIDA,6,803,DEMOCRAT,CLINT CURTIS,796
FLORIDA,6,803,REPUBLICAN,MICHAEL WALTZ,1712
FLORIDA,6,804,DEMOCRAT,CLINT CURTIS,1030
FLORIDA,6,804,REPUBLICAN,MICHAEL WALTZ,1910
FLORIDA,6,805,DEMOCRAT,CLINT CURTIS,1384
FLORIDA,6,805,REPUBLICAN,MICHAEL WALTZ,2534
FLORIDA,6,807,DEMOCRAT,CLINT CURTIS,513
FLORIDA,6,807,REPUBLICAN,MICHAEL WALTZ,892
FLORIDA,6,808,DEMOCRAT,CLINT CURTIS,2268
FLORIDA,6,808,REPUBLICAN,MICHAEL WALTZ,3768
FLORIDA,6,809,DEMOCRAT,CLINT CURTIS,262
FLORIDA,6,809,REPUBLICAN,MICHAEL WALTZ,382
FLORIDA,6,810,DEMOCRAT,CLINT CURTIS,645
FLORIDA,6,810,REPUBLICAN,MICHAEL WALTZ,784
FLORIDA,6,812,DEMOCRAT,CLINT CURTIS,936
FLORIDA,6,812,REPUBLICAN,MICHAEL WALTZ,1340
FLORIDA,6,813,DEMOCRAT,CLINT CURTIS,650
FLORIDA,6,813,REPUBLICAN,MICHAEL WALTZ,1206
FLORIDA,6,814,DEMOCRAT,CLINT CURTIS,678
FLORIDA,6,814,REPUBLICAN,MICHAEL WALTZ,1444
FLORIDA,6,816,DEMOCRAT,CLINT CURTIS,327
FLORIDA,6,816,REPUBLICAN,MICHAEL WALTZ,1370
FLORIDA,6,86_PRECINCT 86.MD,DEMOCRAT,CLINT CURTIS,409
FLORIDA,6,86_PRECINCT 86.MD,REPUBLICAN,MICHAEL WALTZ,714
FLORIDA,6,8_PRECINCT 8,DEMOCRAT,CLINT CURTIS,964
FLORIDA,6,8_PRECINCT 8,REPUBLICAN,MICHAEL WALTZ,2249
FLORIDA,6,901,DEMOCRAT,CLINT CURTIS,703
FLORIDA,6,901,REPUBLICAN,MICHAEL WALTZ,1123
FLORIDA,6,902,DEMOCRAT,CLINT CURTIS,1054
FLORIDA,6,902,REPUBLICAN,MICHAEL WALTZ,1988
FLORIDA,6,903,DEMOCRAT,CLINT CURTIS,1053
FLORIDA,6,903,REPUBLICAN,MICHAEL WALTZ,1941
FLORIDA,6,904,DEMOCRAT,CLINT CURTIS,1321
FLORIDA,6,904,REPUBLICAN,MICHAEL WALTZ,2646
FLORIDA,6,907,DEMOCRAT,CLINT CURTIS,535
FLORIDA,6,907,REPUBLICAN,MICHAEL WALTZ,1540
FLORIDA,6,909,DEMOCRAT,CLINT CURTIS,407
FLORIDA,6,909,REPUBLICAN,MICHAEL WALTZ,908
FLORIDA,6,910,DEMOCRAT,CLINT CURTIS,363
FLORIDA,6,910,REPUBLICAN,MICHAEL WALTZ,684
FLORIDA,6,91_PRECINCT 91,DEMOCRAT,CLINT CURTIS,292
FLORIDA,6,91_PRECINCT 91,REPUBLICAN,MICHAEL WALTZ,1051
FLORIDA,6,92_PRECINCT 92,DEMOCRAT,CLINT CURTIS,480
FLORIDA,6,92_PRECINCT 92,REPUBLICAN,MICHAEL WALTZ,1373
FLORIDA,6,93_PRECINCT 93,DEMOCRAT,CLINT CURTIS,773
FLORIDA,6,93_PRECINCT 93,REPUBLICAN,MICHAEL WALTZ,1491
FLORIDA,6,98_PRECINCT 98.MD,DEMOCRAT,CLINT CURTIS,139
FLORIDA,6,98_PRECINCT 98.MD,REPUBLICAN,MICHAEL WALTZ,224
FLORIDA,6,999,DEMOCRAT,CLINT CURTIS,11
FLORIDA,6,999,REPUBLICAN,MICHAEL WALTZ,8
FLORIDA,7,001_001 SEMINOLE COMMUNITY CHURCH ,DEMOCRAT,STEPHANIE MURPHY,1102
FLORIDA,7,001_001 SEMINOLE COMMUNITY CHURCH ,REPUBLICAN,LEO VALENTIN,1229
FLORIDA,7,002_002 THE CHURCH AT HEATHROW DE ,DEMOCRAT,STEPHANIE MURPHY,1458
FLORIDA,7,002_002 THE CHURCH AT HEATHROW DE ,REPUBLICAN,LEO VALENTIN,2117
FLORIDA,7,003_003 CROSSINGS COMMUNITY CHURCH,DEMOCRAT,STEPHANIE MURPHY,2253
FLORIDA,7,003_003 CROSSINGS COMMUNITY CHURCH,REPUBLICAN,LEO VALENTIN,2353
FLORIDA,7,004_004 SAFEHARBOR CHRISTIAN CHURC,DEMOCRAT,STEPHANIE MURPHY,2410
FLORIDA,7,004_004 SAFEHARBOR CHRISTIAN CHURC,REPUBLICAN,LEO VALENTIN,1097
FLORIDA,7,005_005 WESTVIEW BAPTIST CHURCH,DEMOCRAT,STEPHANIE MURPHY,2137
FLORIDA,7,005_005 WESTVIEW BAPTIST CHURCH,REPUBLICAN,LEO VALENTIN,1834
FLORIDA,7,006_006 WESTSIDE COMMUNITY CENTER ,DEMOCRAT,STEPHANIE MURPHY,2160
FLORIDA,7,006_006 WESTSIDE COMMUNITY CENTER ,REPUBLICAN,LEO VALENTIN,433
FLORIDA,7,007_007 MARKHAM WOODS PRESBYTERIAN,DEMOCRAT,STEPHANIE MURPHY,1950
FLORIDA,7,007_007 MARKHAM WOODS PRESBYTERIAN,REPUBLICAN,LEO VALENTIN,2985
FLORIDA,7,008_008 COURTYARD BY MARRIOTT,DEMOCRAT,STEPHANIE MURPHY,1049
FLORIDA,7,008_008 COURTYARD BY MARRIOTT,REPUBLICAN,LEO VALENTIN,1214
FLORIDA,7,009_009 HOLY CROSS LUTHERAN CHURCH,DEMOCRAT,STEPHANIE MURPHY,1436
FLORIDA,7,009_009 HOLY CROSS LUTHERAN CHURCH,REPUBLICAN,LEO VALENTIN,1484
FLORIDA,7,010_010 LAKE MARY EVENTS CENTER,DEMOCRAT,STEPHANIE MURPHY,2463
FLORIDA,7,010_010 LAKE MARY EVENTS CENTER,REPUBLICAN,LEO VALENTIN,2328
FLORIDA,7,011_011 SEMINOLE COUNTY HEALTH DEP,DEMOCRAT,STEPHANIE MURPHY,2355
FLORIDA,7,011_011 SEMINOLE COUNTY HEALTH DEP,REPUBLICAN,LEO VALENTIN,1342
FLORIDA,7,012_012 MARKHAM WOODS SDA CHURCH D,DEMOCRAT,STEPHANIE MURPHY,1519
FLORIDA,7,012_012 MARKHAM WOODS SDA CHURCH D,REPUBLICAN,LEO VALENTIN,2058
FLORIDA,7,013_013 CHURCH OF JESUS CHRIST OF ,DEMOCRAT,STEPHANIE MURPHY,2128
FLORIDA,7,013_013 CHURCH OF JESUS CHRIST OF ,REPUBLICAN,LEO VALENTIN,1729
FLORIDA,7,014_014 NORTHWEST BRANCH LIBRARY  ,DEMOCRAT,STEPHANIE MURPHY,1434
FLORIDA,7,014_014 NORTHWEST BRANCH LIBRARY  ,REPUBLICAN,LEO VALENTIN,1101
FLORIDA,7,015_015 NATIVITY CATHOLIC CHURCH  ,DEMOCRAT,STEPHANIE MURPHY,696
FLORIDA,7,015_015 NATIVITY CATHOLIC CHURCH  ,REPUBLICAN,LEO VALENTIN,841
FLORIDA,7,016_016 LAKE MARY CITY HALL,DEMOCRAT,STEPHANIE MURPHY,1305
