state,district2010,district2020,precinct,party,candidate,votes
OKLAHOMA,1,1,720163,DEMOCRAT,KOJO ASAMOA-CAESAR,267
OKLAHOMA,1,1,720163,REPUBLICAN,KEVIN HERN,470
OKLAHOMA,1,1,720164,DEMOCRAT,KOJO ASAMOA-CAESAR,95
OKLAHOMA,1,1,720164,REPUBLICAN,KEVIN HERN,212
OKLAHOMA,1,1,720165,DEMOCRAT,KOJO ASAMOA-CAESAR,104
OKLAHOMA,1,1,720165,REPUBLICAN,KEVIN HERN,297
OKLAHOMA,1,1,720166,DEMOCRAT,KOJO ASAMOA-CAESAR,234
OKLAHOMA,1,1,720166,REPUBLICAN,KEVIN HERN,812
OKLAHOMA,1,1,720167,DEMOCRAT,KOJO ASAMOA-CAESAR,138
OKLAHOMA,1,1,720167,REPUBLICAN,KEVIN HERN,952
OKLAHOMA,1,1,720168,DEMOCRAT,KOJO ASAMOA-CAESAR,198
OKLAHOMA,1,1,720168,REPUBLICAN,KEVIN HERN,497
OKLAHOMA,1,1,720169,DEMOCRAT,KOJO ASAMOA-CAESAR,230
OKLAHOMA,1,1,720169,REPUBLICAN,KEVIN HERN,308
OKLAHOMA,1,1,720170,DEMOCRAT,KOJO ASAMOA-CAESAR,79
OKLAHOMA,1,1,720170,REPUBLICAN,KEVIN HERN,539
OKLAHOMA,1,1,720171,DEMOCRAT,KOJO ASAMOA-CAESAR,155
OKLAHOMA,1,1,720171,REPUBLICAN,KEVIN HERN,463
OKLAHOMA,1,1,720172,DEMOCRAT,KOJO ASAMOA-CAESAR,197
OKLAHOMA,1,1,720172,REPUBLICAN,KEVIN HERN,468
OKLAHOMA,1,1,720173,DEMOCRAT,KOJO ASAMOA-CAESAR,192
OKLAHOMA,1,1,720173,REPUBLICAN,KEVIN HERN,609
OKLAHOMA,1,1,720174,DEMOCRAT,KOJO ASAMOA-CAESAR,0
OKLAHOMA,1,1,720174,REPUBLICAN,KEVIN HERN,0
OKLAHOMA,1,1,720175,DEMOCRAT,KOJO ASAMOA-CAESAR,0
OKLAHOMA,1,1,720175,REPUBLICAN,KEVIN HERN,0
OKLAHOMA,1,1,720176,DEMOCRAT,KOJO ASAMOA-CAESAR,0
OKLAHOMA,1,1,720176,REPUBLICAN,KEVIN HERN,0
OKLAHOMA,1,1,720351,DEMOCRAT,KOJO ASAMOA-CAESAR,331
OKLAHOMA,1,1,720351,REPUBLICAN,KEVIN HERN,1789
OKLAHOMA,1,1,720352,DEMOCRAT,KOJO ASAMOA-CAESAR,117
OKLAHOMA,1,1,720352,REPUBLICAN,KEVIN HERN,738
OKLAHOMA,1,1,720353,DEMOCRAT,KOJO ASAMOA-CAESAR,23
OKLAHOMA,1,1,720353,REPUBLICAN,KEVIN HERN,163
OKLAHOMA,1,1,720354,DEMOCRAT,KOJO ASAMOA-CAESAR,27
OKLAHOMA,1,1,720354,REPUBLICAN,KEVIN HERN,152
OKLAHOMA,1,1,720355,DEMOCRAT,KOJO ASAMOA-CAESAR,45
OKLAHOMA,1,1,720355,REPUBLICAN,KEVIN HERN,180
OKLAHOMA,1,1,720356,DEMOCRAT,KOJO ASAMOA-CAESAR,34
OKLAHOMA,1,1,720356,REPUBLICAN,KEVIN HERN,234
OKLAHOMA,1,1,720400,DEMOCRAT,KOJO ASAMOA-CAESAR,249
OKLAHOMA,1,1,720400,REPUBLICAN,KEVIN HERN,1283
OKLAHOMA,1,1,720401,DEMOCRAT,KOJO ASAMOA-CAESAR,189
OKLAHOMA,1,1,720401,REPUBLICAN,KEVIN HERN,1166
OKLAHOMA,1,1,720402,DEMOCRAT,KOJO ASAMOA-CAESAR,189
OKLAHOMA,1,1,720402,REPUBLICAN,KEVIN HERN,903
OKLAHOMA,1,1,720403,DEMOCRAT,KOJO ASAMOA-CAESAR,318
OKLAHOMA,1,1,720403,REPUBLICAN,KEVIN HERN,1429
OKLAHOMA,1,1,720404,DEMOCRAT,KOJO ASAMOA-CAESAR,139
OKLAHOMA,1,1,720404,REPUBLICAN,KEVIN HERN,822
OKLAHOMA,1,1,720405,DEMOCRAT,KOJO ASAMOA-CAESAR,45
OKLAHOMA,1,1,720405,REPUBLICAN,KEVIN HERN,199
OKLAHOMA,1,1,720406,DEMOCRAT,KOJO ASAMOA-CAESAR,161
OKLAHOMA,1,1,720406,REPUBLICAN,KEVIN HERN,870
OKLAHOMA,1,1,720407,DEMOCRAT,KOJO ASAMOA-CAESAR,185
OKLAHOMA,1,1,720407,REPUBLICAN,KEVIN HERN,1142
OKLAHOMA,1,1,720408,DEMOCRAT,KOJO ASAMOA-CAESAR,162
OKLAHOMA,1,1,720408,REPUBLICAN,KEVIN HERN,995
OKLAHOMA,1,1,720409,DEMOCRAT,KOJO ASAMOA-CAESAR,234
OKLAHOMA,1,1,720409,REPUBLICAN,KEVIN HERN,934
OKLAHOMA,1,1,720410,DEMOCRAT,KOJO ASAMOA-CAESAR,91
OKLAHOMA,1,1,720410,REPUBLICAN,KEVIN HERN,603
OKLAHOMA,1,1,720411,DEMOCRAT,KOJO ASAMOA-CAESAR,101
OKLAHOMA,1,1,720411,REPUBLICAN,KEVIN HERN,548
OKLAHOMA,1,1,720451,DEMOCRAT,KOJO ASAMOA-CAESAR,207
OKLAHOMA,1,1,720451,REPUBLICAN,KEVIN HERN,620
OKLAHOMA,1,1,720452,DEMOCRAT,KOJO ASAMOA-CAESAR,313
OKLAHOMA,1,1,720452,REPUBLICAN,KEVIN HERN,1081
OKLAHOMA,1,1,720453,DEMOCRAT,KOJO ASAMOA-CAESAR,216
OKLAHOMA,1,1,720453,REPUBLICAN,KEVIN HERN,663
OKLAHOMA,1,1,720454,DEMOCRAT,KOJO ASAMOA-CAESAR,328
OKLAHOMA,1,1,720454,REPUBLICAN,KEVIN HERN,884
OKLAHOMA,1,1,720455,DEMOCRAT,KOJO ASAMOA-CAESAR,133
OKLAHOMA,1,1,720455,REPUBLICAN,KEVIN HERN,420
OKLAHOMA,1,1,720456,DEMOCRAT,KOJO ASAMOA-CAESAR,178
OKLAHOMA,1,1,720456,REPUBLICAN,KEVIN HERN,660
OKLAHOMA,1,1,720457,DEMOCRAT,KOJO ASAMOA-CAESAR,28
OKLAHOMA,1,1,720457,REPUBLICAN,KEVIN HERN,63
OKLAHOMA,1,1,720458,DEMOCRAT,KOJO ASAMOA-CAESAR,333
OKLAHOMA,1,1,720458,REPUBLICAN,KEVIN HERN,1183
OKLAHOMA,1,1,720459,DEMOCRAT,KOJO ASAMOA-CAESAR,122
OKLAHOMA,1,1,720459,REPUBLICAN,KEVIN HERN,505
OKLAHOMA,1,1,720460,DEMOCRAT,KOJO ASAMOA-CAESAR,151
OKLAHOMA,1,1,720460,REPUBLICAN,KEVIN HERN,677
OKLAHOMA,1,1,720461,DEMOCRAT,KOJO ASAMOA-CAESAR,197
OKLAHOMA,1,1,720461,REPUBLICAN,KEVIN HERN,637
OKLAHOMA,1,1,720462,DEMOCRAT,KOJO ASAMOA-CAESAR,323
OKLAHOMA,1,1,720462,REPUBLICAN,KEVIN HERN,1021
OKLAHOMA,1,1,720463,DEMOCRAT,KOJO ASAMOA-CAESAR,179
OKLAHOMA,1,1,720463,REPUBLICAN,KEVIN HERN,610
OKLAHOMA,1,1,720464,DEMOCRAT,KOJO ASAMOA-CAESAR,263
OKLAHOMA,1,1,720464,REPUBLICAN,KEVIN HERN,1193
OKLAHOMA,1,1,720465,DEMOCRAT,KOJO ASAMOA-CAESAR,462
OKLAHOMA,1,1,720465,REPUBLICAN,KEVIN HERN,881
OKLAHOMA,1,1,720466,DEMOCRAT,KOJO ASAMOA-CAESAR,225
OKLAHOMA,1,1,720466,REPUBLICAN,KEVIN HERN,793
OKLAHOMA,1,1,720467,DEMOCRAT,KOJO ASAMOA-CAESAR,151
OKLAHOMA,1,1,720467,REPUBLICAN,KEVIN HERN,477
OKLAHOMA,1,1,720468,DEMOCRAT,KOJO ASAMOA-CAESAR,335
OKLAHOMA,1,1,720468,REPUBLICAN,KEVIN HERN,990
OKLAHOMA,1,1,720469,DEMOCRAT,KOJO ASAMOA-CAESAR,68
OKLAHOMA,1,1,720469,REPUBLICAN,KEVIN HERN,257
OKLAHOMA,1,1,720470,DEMOCRAT,KOJO ASAMOA-CAESAR,343
OKLAHOMA,1,1,720470,REPUBLICAN,KEVIN HERN,848
OKLAHOMA,1,1,720471,DEMOCRAT,KOJO ASAMOA-CAESAR,106
OKLAHOMA,1,1,720471,REPUBLICAN,KEVIN HERN,474
OKLAHOMA,1,1,720472,DEMOCRAT,KOJO ASAMOA-CAESAR,120
OKLAHOMA,1,1,720472,REPUBLICAN,KEVIN HERN,431
OKLAHOMA,1,1,720473,DEMOCRAT,KOJO ASAMOA-CAESAR,172
OKLAHOMA,1,1,720473,REPUBLICAN,KEVIN HERN,597
OKLAHOMA,1,1,720474,DEMOCRAT,KOJO ASAMOA-CAESAR,302
OKLAHOMA,1,1,720474,REPUBLICAN,KEVIN HERN,941
OKLAHOMA,1,1,720475,DEMOCRAT,KOJO ASAMOA-CAESAR,393
OKLAHOMA,1,1,720475,REPUBLICAN,KEVIN HERN,1236
OKLAHOMA,1,1,720476,DEMOCRAT,KOJO ASAMOA-CAESAR,104
OKLAHOMA,1,1,720476,REPUBLICAN,KEVIN HERN,533
OKLAHOMA,1,1,720501,DEMOCRAT,KOJO ASAMOA-CAESAR,104
OKLAHOMA,1,1,720501,REPUBLICAN,KEVIN HERN,814
OKLAHOMA,1,1,720502,DEMOCRAT,KOJO ASAMOA-CAESAR,241
OKLAHOMA,1,1,720502,REPUBLICAN,KEVIN HERN,1265
OKLAHOMA,1,1,720503,DEMOCRAT,KOJO ASAMOA-CAESAR,134
OKLAHOMA,1,1,720503,REPUBLICAN,KEVIN HERN,770
OKLAHOMA,1,1,720504,DEMOCRAT,KOJO ASAMOA-CAESAR,181
OKLAHOMA,1,1,720504,REPUBLICAN,KEVIN HERN,935
OKLAHOMA,1,1,720551,DEMOCRAT,KOJO ASAMOA-CAESAR,75
OKLAHOMA,1,1,720551,REPUBLICAN,KEVIN HERN,227
OKLAHOMA,1,1,720552,DEMOCRAT,KOJO ASAMOA-CAESAR,72
OKLAHOMA,1,1,720552,REPUBLICAN,KEVIN HERN,515
OKLAHOMA,1,1,720553,DEMOCRAT,KOJO ASAMOA-CAESAR,42
OKLAHOMA,1,1,720553,REPUBLICAN,KEVIN HERN,260
OKLAHOMA,1,1,720700,DEMOCRAT,KOJO ASAMOA-CAESAR,246
OKLAHOMA,1,1,720700,REPUBLICAN,KEVIN HERN,1086
OKLAHOMA,1,1,720701,DEMOCRAT,KOJO ASAMOA-CAESAR,327
OKLAHOMA,1,1,720701,REPUBLICAN,KEVIN HERN,1179
OKLAHOMA,1,1,720702,DEMOCRAT,KOJO ASAMOA-CAESAR,211
OKLAHOMA,1,1,720702,REPUBLICAN,KEVIN HERN,620
OKLAHOMA,1,1,720703,DEMOCRAT,KOJO ASAMOA-CAESAR,302
OKLAHOMA,1,1,720703,REPUBLICAN,KEVIN HERN,1296
OKLAHOMA,1,1,720704,DEMOCRAT,KOJO ASAMOA-CAESAR,309
OKLAHOMA,1,1,720704,REPUBLICAN,KEVIN HERN,1689
OKLAHOMA,1,1,720705,DEMOCRAT,KOJO ASAMOA-CAESAR,250
OKLAHOMA,1,1,720705,REPUBLICAN,KEVIN HERN,840
OKLAHOMA,1,1,720706,DEMOCRAT,KOJO ASAMOA-CAESAR,332
OKLAHOMA,1,1,720706,REPUBLICAN,KEVIN HERN,1416
OKLAHOMA,1,1,720707,DEMOCRAT,KOJO ASAMOA-CAESAR,196
OKLAHOMA,1,1,720707,REPUBLICAN,KEVIN HERN,708
OKLAHOMA,1,1,720708,DEMOCRAT,KOJO ASAMOA-CAESAR,167
OKLAHOMA,1,1,720708,REPUBLICAN,KEVIN HERN,825
OKLAHOMA,1,1,720709,DEMOCRAT,KOJO ASAMOA-CAESAR,228
OKLAHOMA,1,1,720709,REPUBLICAN,KEVIN HERN,877
OKLAHOMA,1,1,720710,DEMOCRAT,KOJO ASAMOA-CAESAR,40
OKLAHOMA,1,1,720710,REPUBLICAN,KEVIN HERN,360
OKLAHOMA,1,1,720750,DEMOCRAT,KOJO ASAMOA-CAESAR,215
OKLAHOMA,1,1,720750,REPUBLICAN,KEVIN HERN,867
OKLAHOMA,1,1,720751,DEMOCRAT,KOJO ASAMOA-CAESAR,237
OKLAHOMA,1,1,720751,REPUBLICAN,KEVIN HERN,1018
OKLAHOMA,1,1,720752,DEMOCRAT,KOJO ASAMOA-CAESAR,194
OKLAHOMA,1,1,720752,REPUBLICAN,KEVIN HERN,994
OKLAHOMA,1,1,720753,DEMOCRAT,KOJO ASAMOA-CAESAR,186
OKLAHOMA,1,1,720753,REPUBLICAN,KEVIN HERN,600
OKLAHOMA,1,1,720754,DEMOCRAT,KOJO ASAMOA-CAESAR,245
OKLAHOMA,1,1,720754,REPUBLICAN,KEVIN HERN,1070
OKLAHOMA,1,1,720755,DEMOCRAT,KOJO ASAMOA-CAESAR,333
OKLAHOMA,1,1,720755,REPUBLICAN,KEVIN HERN,1528
OKLAHOMA,1,1,720756,DEMOCRAT,KOJO ASAMOA-CAESAR,20
OKLAHOMA,1,1,720756,REPUBLICAN,KEVIN HERN,100
OKLAHOMA,1,1,720757,DEMOCRAT,KOJO ASAMOA-CAESAR,358
OKLAHOMA,1,1,720757,REPUBLICAN,KEVIN HERN,1498
OKLAHOMA,1,1,720758,DEMOCRAT,KOJO ASAMOA-CAESAR,115
OKLAHOMA,1,1,720758,REPUBLICAN,KEVIN HERN,563
OKLAHOMA,1,1,720759,DEMOCRAT,KOJO ASAMOA-CAESAR,226
OKLAHOMA,1,1,720759,REPUBLICAN,KEVIN HERN,847
OKLAHOMA,1,1,720760,DEMOCRAT,KOJO ASAMOA-CAESAR,217
OKLAHOMA,1,1,720760,REPUBLICAN,KEVIN HERN,938
OKLAHOMA,1,1,720801,DEMOCRAT,KOJO ASAMOA-CAESAR,120
OKLAHOMA,1,1,720801,REPUBLICAN,KEVIN HERN,612
OKLAHOMA,1,1,720802,DEMOCRAT,KOJO ASAMOA-CAESAR,114
OKLAHOMA,1,1,720802,REPUBLICAN,KEVIN HERN,414
OKLAHOMA,1,1,720851,DEMOCRAT,KOJO ASAMOA-CAESAR,192
OKLAHOMA,1,1,720851,REPUBLICAN,KEVIN HERN,578
OKLAHOMA,1,1,720852,DEMOCRAT,KOJO ASAMOA-CAESAR,194
OKLAHOMA,1,1,720852,REPUBLICAN,KEVIN HERN,378
OKLAHOMA,1,1,720853,DEMOCRAT,KOJO ASAMOA-CAESAR,128
OKLAHOMA,1,1,720853,REPUBLICAN,KEVIN HERN,560
OKLAHOMA,1,1,720854,DEMOCRAT,KOJO ASAMOA-CAESAR,214
OKLAHOMA,1,1,720854,REPUBLICAN,KEVIN HERN,1130
OKLAHOMA,1,1,720855,DEMOCRAT,KOJO ASAMOA-CAESAR,177
OKLAHOMA,1,1,720855,REPUBLICAN,KEVIN HERN,1089
OKLAHOMA,1,1,720856,DEMOCRAT,KOJO ASAMOA-CAESAR,283
OKLAHOMA,1,1,720856,REPUBLICAN,KEVIN HERN,1231
OKLAHOMA,1,1,720857,DEMOCRAT,KOJO ASAMOA-CAESAR,187
OKLAHOMA,1,1,720857,REPUBLICAN,KEVIN HERN,648
OKLAHOMA,1,1,720858,DEMOCRAT,KOJO ASAMOA-CAESAR,72
OKLAHOMA,1,1,720858,REPUBLICAN,KEVIN HERN,430
OKLAHOMA,1,1,720880,DEMOCRAT,KOJO ASAMOA-CAESAR,132
OKLAHOMA,1,1,720880,REPUBLICAN,KEVIN HERN,988
OKLAHOMA,1,1,720881,DEMOCRAT,KOJO ASAMOA-CAESAR,110
OKLAHOMA,1,1,720881,REPUBLICAN,KEVIN HERN,570
OKLAHOMA,1,1,720900,DEMOCRAT,KOJO ASAMOA-CAESAR,141
OKLAHOMA,1,1,720900,REPUBLICAN,KEVIN HERN,1195
OKLAHOMA,1,1,729999,DEMOCRAT,KOJO ASAMOA-CAESAR,40208
OKLAHOMA,1,1,729999,REPUBLICAN,KEVIN HERN,30633
OKLAHOMA,1,1,730101,DEMOCRAT,KOJO ASAMOA-CAESAR,178
OKLAHOMA,1,1,730101,REPUBLICAN,KEVIN HERN,602
OKLAHOMA,1,1,730102,DEMOCRAT,KOJO ASAMOA-CAESAR,157
OKLAHOMA,1,1,730102,REPUBLICAN,KEVIN HERN,797
OKLAHOMA,1,1,730103,DEMOCRAT,KOJO ASAMOA-CAESAR,650
OKLAHOMA,1,1,730103,REPUBLICAN,KEVIN HERN,1615
OKLAHOMA,1,1,730104,DEMOCRAT,KOJO ASAMOA-CAESAR,0
OKLAHOMA,1,1,730104,REPUBLICAN,KEVIN HERN,0
OKLAHOMA,1,1,730105,DEMOCRAT,KOJO ASAMOA-CAESAR,0
OKLAHOMA,1,1,730105,REPUBLICAN,KEVIN HERN,10
OKLAHOMA,1,1,730106,DEMOCRAT,KOJO ASAMOA-CAESAR,642
OKLAHOMA,1,1,730106,REPUBLICAN,KEVIN HERN,1612
OKLAHOMA,1,1,730107,DEMOCRAT,KOJO ASAMOA-CAESAR,409
OKLAHOMA,1,1,730107,REPUBLICAN,KEVIN HERN,1470
OKLAHOMA,1,1,730108,DEMOCRAT,KOJO ASAMOA-CAESAR,228
OKLAHOMA,1,1,730108,REPUBLICAN,KEVIN HERN,891
OKLAHOMA,1,1,730109,DEMOCRAT,KOJO ASAMOA-CAESAR,211
OKLAHOMA,1,1,730109,REPUBLICAN,KEVIN HERN,1233
OKLAHOMA,1,1,730201,DEMOCRAT,KOJO ASAMOA-CAESAR,262
OKLAHOMA,1,1,730201,REPUBLICAN,KEVIN HERN,1174
OKLAHOMA,1,1,730202,DEMOCRAT,KOJO ASAMOA-CAESAR,201
OKLAHOMA,1,1,730202,REPUBLICAN,KEVIN HERN,1333
OKLAHOMA,1,1,730203,DEMOCRAT,KOJO ASAMOA-CAESAR,308
OKLAHOMA,1,1,730203,REPUBLICAN,KEVIN HERN,1169
OKLAHOMA,1,1,730204,DEMOCRAT,KOJO ASAMOA-CAESAR,183
OKLAHOMA,1,1,730204,REPUBLICAN,KEVIN HERN,729
OKLAHOMA,1,1,730205,DEMOCRAT,KOJO ASAMOA-CAESAR,23
OKLAHOMA,1,1,730205,REPUBLICAN,KEVIN HERN,119
OKLAHOMA,1,1,730206,DEMOCRAT,KOJO ASAMOA-CAESAR,3
OKLAHOMA,1,1,730206,REPUBLICAN,KEVIN HERN,45
OKLAHOMA,1,1,730207,DEMOCRAT,KOJO ASAMOA-CAESAR,188
OKLAHOMA,1,1,730207,REPUBLICAN,KEVIN HERN,267
OKLAHOMA,1,1,730208,DEMOCRAT,KOJO ASAMOA-CAESAR,396
OKLAHOMA,1,1,730208,REPUBLICAN,KEVIN HERN,1499
OKLAHOMA,1,1,730209,DEMOCRAT,KOJO ASAMOA-CAESAR,87
OKLAHOMA,1,1,730209,REPUBLICAN,KEVIN HERN,340
OKLAHOMA,1,1,730210,DEMOCRAT,KOJO ASAMOA-CAESAR,210
OKLAHOMA,1,1,730210,REPUBLICAN,KEVIN HERN,971
OKLAHOMA,1,1,730301,DEMOCRAT,KOJO ASAMOA-CAESAR,392
OKLAHOMA,1,1,730301,REPUBLICAN,KEVIN HERN,1261
OKLAHOMA,1,1,730302,DEMOCRAT,KOJO ASAMOA-CAESAR,349
OKLAHOMA,1,1,730302,REPUBLICAN,KEVIN HERN,1496
OKLAHOMA,1,1,730303,DEMOCRAT,KOJO ASAMOA-CAESAR,188
OKLAHOMA,1,1,730303,REPUBLICAN,KEVIN HERN,697
OKLAHOMA,1,1,730304,DEMOCRAT,KOJO ASAMOA-CAESAR,332
OKLAHOMA,1,1,730304,REPUBLICAN,KEVIN HERN,967
OKLAHOMA,1,1,730305,DEMOCRAT,KOJO ASAMOA-CAESAR,25
OKLAHOMA,1,1,730305,REPUBLICAN,KEVIN HERN,103
OKLAHOMA,1,1,730306,DEMOCRAT,KOJO ASAMOA-CAESAR,337
OKLAHOMA,1,1,730306,REPUBLICAN,KEVIN HERN,1607
OKLAHOMA,1,1,730307,DEMOCRAT,KOJO ASAMOA-CAESAR,189
OKLAHOMA,1,1,730307,REPUBLICAN,KEVIN HERN,1131
OKLAHOMA,1,1,730308,DEMOCRAT,KOJO ASAMOA-CAESAR,180
OKLAHOMA,1,1,730308,REPUBLICAN,KEVIN HERN,920
OKLAHOMA,1,1,730309,DEMOCRAT,KOJO ASAMOA-CAESAR,265
OKLAHOMA,1,1,730309,REPUBLICAN,KEVIN HERN,1066
OKLAHOMA,1,1,730310,DEMOCRAT,KOJO ASAMOA-CAESAR,70
OKLAHOMA,1,1,730310,REPUBLICAN,KEVIN HERN,428
OKLAHOMA,1,1,730311,DEMOCRAT,KOJO ASAMOA-CAESAR,58
OKLAHOMA,1,1,730311,REPUBLICAN,KEVIN HERN,257
OKLAHOMA,1,1,730312,DEMOCRAT,KOJO ASAMOA-CAESAR,157
OKLAHOMA,1,1,730312,REPUBLICAN,KEVIN HERN,869
OKLAHOMA,1,1,730313,DEMOCRAT,KOJO ASAMOA-CAESAR,101
OKLAHOMA,1,1,730313,REPUBLICAN,KEVIN HERN,310
OKLAHOMA,1,1,740011,DEMOCRAT,KOJO ASAMOA-CAESAR,254
OKLAHOMA,1,1,740011,REPUBLICAN,KEVIN HERN,741
OKLAHOMA,1,1,740012,DEMOCRAT,KOJO ASAMOA-CAESAR,77
OKLAHOMA,1,1,740012,REPUBLICAN,KEVIN HERN,238
OKLAHOMA,1,1,740013,DEMOCRAT,KOJO ASAMOA-CAESAR,222
OKLAHOMA,1,1,740013,REPUBLICAN,KEVIN HERN,738
OKLAHOMA,1,1,740015,DEMOCRAT,KOJO ASAMOA-CAESAR,266
OKLAHOMA,1,1,740015,REPUBLICAN,KEVIN HERN,966
OKLAHOMA,1,1,740022,DEMOCRAT,KOJO ASAMOA-CAESAR,566
OKLAHOMA,1,1,740022,REPUBLICAN,KEVIN HERN,1864
OKLAHOMA,1,1,740027,DEMOCRAT,KOJO ASAMOA-CAESAR,121
OKLAHOMA,1,1,740027,REPUBLICAN,KEVIN HERN,378
OKLAHOMA,1,1,740028,DEMOCRAT,KOJO ASAMOA-CAESAR,574
OKLAHOMA,1,1,740028,REPUBLICAN,KEVIN HERN,1884
OKLAHOMA,1,1,740031,DEMOCRAT,KOJO ASAMOA-CAESAR,626
OKLAHOMA,1,1,740031,REPUBLICAN,KEVIN HERN,1194
OKLAHOMA,1,1,740033,DEMOCRAT,KOJO ASAMOA-CAESAR,191
OKLAHOMA,1,1,740033,REPUBLICAN,KEVIN HERN,425
OKLAHOMA,1,1,740046,DEMOCRAT,KOJO ASAMOA-CAESAR,136
OKLAHOMA,1,1,740046,REPUBLICAN,KEVIN HERN,400
OKLAHOMA,1,1,740048,DEMOCRAT,KOJO ASAMOA-CAESAR,202
OKLAHOMA,1,1,740048,REPUBLICAN,KEVIN HERN,601
OKLAHOMA,1,1,740051,DEMOCRAT,KOJO ASAMOA-CAESAR,274
OKLAHOMA,1,1,740051,REPUBLICAN,KEVIN HERN,1000
OKLAHOMA,1,1,740054,DEMOCRAT,KOJO ASAMOA-CAESAR,377
OKLAHOMA,1,1,740054,REPUBLICAN,KEVIN HERN,1236
OKLAHOMA,1,1,740062,DEMOCRAT,KOJO ASAMOA-CAESAR,195
OKLAHOMA,1,1,740062,REPUBLICAN,KEVIN HERN,1078
OKLAHOMA,1,1,740071,DEMOCRAT,KOJO ASAMOA-CAESAR,87
OKLAHOMA,1,1,740071,REPUBLICAN,KEVIN HERN,815
OKLAHOMA,1,1,740073,DEMOCRAT,KOJO ASAMOA-CAESAR,51
OKLAHOMA,1,1,740073,REPUBLICAN,KEVIN HERN,502
OKLAHOMA,1,1,740074,DEMOCRAT,KOJO ASAMOA-CAESAR,44
OKLAHOMA,1,1,740074,REPUBLICAN,KEVIN HERN,416
OKLAHOMA,1,1,740075,DEMOCRAT,KOJO ASAMOA-CAESAR,93
OKLAHOMA,1,1,740075,REPUBLICAN,KEVIN HERN,642
OKLAHOMA,1,1,740076,DEMOCRAT,KOJO ASAMOA-CAESAR,77
OKLAHOMA,1,1,740076,REPUBLICAN,KEVIN HERN,427
OKLAHOMA,1,1,740077,DEMOCRAT,KOJO ASAMOA-CAESAR,113
OKLAHOMA,1,1,740077,REPUBLICAN,KEVIN HERN,742
OKLAHOMA,1,1,740078,DEMOCRAT,KOJO ASAMOA-CAESAR,122
OKLAHOMA,1,1,740078,REPUBLICAN,KEVIN HERN,614
OKLAHOMA,1,1,740079,DEMOCRAT,KOJO ASAMOA-CAESAR,99
OKLAHOMA,1,1,740079,REPUBLICAN,KEVIN HERN,613
OKLAHOMA,1,1,740711,DEMOCRAT,KOJO ASAMOA-CAESAR,33
OKLAHOMA,1,1,740711,REPUBLICAN,KEVIN HERN,169
OKLAHOMA,2,2,10001,DEMOCRAT,DANYELL LANIER,62
OKLAHOMA,2,2,10001,REPUBLICAN,MARKWAYNE MULLIN,280
OKLAHOMA,2,2,10002,DEMOCRAT,DANYELL LANIER,55
OKLAHOMA,2,2,10002,REPUBLICAN,MARKWAYNE MULLIN,241
OKLAHOMA,2,2,10003,DEMOCRAT,DANYELL LANIER,26
OKLAHOMA,2,2,10003,REPUBLICAN,MARKWAYNE MULLIN,110
OKLAHOMA,2,2,10004,DEMOCRAT,DANYELL LANIER,76
OKLAHOMA,2,2,10004,REPUBLICAN,MARKWAYNE MULLIN,197
OKLAHOMA,2,2,10005,DEMOCRAT,DANYELL LANIER,54
OKLAHOMA,2,2,10005,REPUBLICAN,MARKWAYNE MULLIN,162
OKLAHOMA,2,2,10006,DEMOCRAT,DANYELL LANIER,107
OKLAHOMA,2,2,10006,REPUBLICAN,MARKWAYNE MULLIN,423
OKLAHOMA,2,2,10007,DEMOCRAT,DANYELL LANIER,130
OKLAHOMA,2,2,10007,REPUBLICAN,MARKWAYNE MULLIN,423
OKLAHOMA,2,2,10008,DEMOCRAT,DANYELL LANIER,77
OKLAHOMA,2,2,10008,REPUBLICAN,MARKWAYNE MULLIN,309
OKLAHOMA,2,2,10010,DEMOCRAT,DANYELL LANIER,27
OKLAHOMA,2,2,10010,REPUBLICAN,MARKWAYNE MULLIN,114
OKLAHOMA,2,2,10011,DEMOCRAT,DANYELL LANIER,38
OKLAHOMA,2,2,10011,REPUBLICAN,MARKWAYNE MULLIN,171
OKLAHOMA,2,2,10012,DEMOCRAT,DANYELL LANIER,53
OKLAHOMA,2,2,10012,REPUBLICAN,MARKWAYNE MULLIN,366
OKLAHOMA,2,2,10013,DEMOCRAT,DANYELL LANIER,91
OKLAHOMA,2,2,10013,REPUBLICAN,MARKWAYNE MULLIN,251
OKLAHOMA,2,2,10014,DEMOCRAT,DANYELL LANIER,141
OKLAHOMA,2,2,10014,REPUBLICAN,MARKWAYNE MULLIN,395
OKLAHOMA,2,2,10016,DEMOCRAT,DANYELL LANIER,69
OKLAHOMA,2,2,10016,REPUBLICAN,MARKWAYNE MULLIN,347
OKLAHOMA,2,2,10017,DEMOCRAT,DANYELL LANIER,115
OKLAHOMA,2,2,10017,REPUBLICAN,MARKWAYNE MULLIN,544
OKLAHOMA,2,2,10018,DEMOCRAT,DANYELL LANIER,132
OKLAHOMA,2,2,10018,REPUBLICAN,MARKWAYNE MULLIN,495
OKLAHOMA,2,2,10019,DEMOCRAT,DANYELL LANIER,113
OKLAHOMA,2,2,10019,REPUBLICAN,MARKWAYNE MULLIN,660
OKLAHOMA,2,2,110001,DEMOCRAT,DANYELL LANIER,507
OKLAHOMA,2,2,110001,REPUBLICAN,MARKWAYNE MULLIN,495
OKLAHOMA,2,2,110002,DEMOCRAT,DANYELL LANIER,749
